120.164071559906,0.9834078235096402,5733.126304868974,7,7,0,True,True
212.38228249549866,0.9666210875246259,5456.308067433936,21,28,0.6125269947148473,True,True
282.2710151672363,0.9410049170917935,5795.60832694307,23,17,0.7719382090165716,False,False
378.32460165023804,0.9215913774569829,5826.105790691816,13,25,0.07553661536753031,False,False
438.48388171195984,0.8949098184373644,5791.214482009023,7,20,0.5080302672976833,False,False
507.5701837539673,0.8781989160511229,5580.8945803218285,28,14,1,False,False
589.7442109584808,0.8590082763963276,5590.685249062051,28,8,0.549090591928823,False,False
619.7260167598724,0.8361821572648154,6214.752161241263,7,27,0.5965627715928659,False,False
691.6892144680023,0.8278538779417673,5700.645252004927,28,13,0.039955341854774784,False,False
810.073194026947,0.8078641008668476,5474.265359131566,23,21,0.015469932199911218,False,False
858.0863411426544,0.7749796585904227,6040.4814001018,7,16,1,False,False
888.3051884174347,0.7616426770554648,6165.943566979932,22,11,1,False,False
934.3946170806885,0.7532485504945119,5636.131656929569,26,10,0.3699198699718804,False,False
992.1920623779297,0.7404459326134787,5697.681208641793,17,8,0.8661223591594296,False,False
1050.8882677555084,0.7243910874260797,5279.01105350328,28,17,0.7664636237154143,True,True
1119.5955038070679,0.7080865886476304,5442.126718037251,15,16,0.12061891947076908,False,False
1153.4704267978668,0.6890012431144714,5566.180938423687,9,11,1,False,False
1243.8362069129944,0.6795915416876475,5047.1965643353415,23,28,1,True,True
1324.0141608715057,0.6544899377557967,5305.165334421448,28,22,0.6774870312442988,False,False
1400.1272492408752,0.6322182823552025,5517.180637298295,26,17,0.9283551177814422,False,False
1488.5613498687744,0.6110757576757007,5592.615156448393,25,23,0.815722205391103,False,False
1542.6652519702911,0.5865107306506898,5474.172147957017,20,27,0.9939174542603283,False,False
1583.0714945793152,0.5714818684922325,5460.723263318612,28,16,0.5298255604589093,False,False
1649.3910851478577,0.5602579120794933,5379.640903834424,25,21,0.7639620156497098,False,False
1697.1845269203186,0.5418358037869135,5651.802035467205,19,27,0.6003013350987155,False,False
1774.1107745170593,0.5285598480039173,5353.551644176156,28,23,0.570122147693855,False,False
1837.7227573394775,0.5071914458937115,5401.413755444038,23,27,0.6773617017629614,False,False
1892.1607851982117,0.48952144973807865,5545.0453438961285,28,20,0.5796964589978368,False,False
1984.0488557815552,0.47439977606137596,5461.161718665744,28,18,0.8399291484652217,False,False
2030.2816491127014,0.4488753124740389,5629.431087673174,16,21,0.9885434940976462,False,False
2108.6502180099487,0.43603286921978,5681.341199488267,28,21,0.9941092899321579,False,False
2185.9673154354095,0.4142638187275992,5474.428944738131,13,16,0.8223009790031905,False,False
2264.256149291992,0.39278685073057806,5564.43496054318,28,26,0.8063661607167276,False,False
2341.7398686408997,0.37103995263576506,5587.495820142752,23,20,0.8539999920890362,False,False
2407.9846391677856,0.34951669719484113,5512.979914446795,27,24,0.7051445669397741,False,False
2456.009677171707,0.3311153723133935,5611.880225178868,22,25,0.945409942399616,False,False
2509.181423187256,0.3177750835153792,5601.174830101617,17,19,0.9219051664838613,False,False
2551.4687163829803,0.30300515453020727,5754.088004160473,14,21,0.9054206338072193,False,False
2612.984764099121,0.291258684264289,5398.155976607049,27,27,0.8874387913476189,False,False
2681.507682323456,0.27417089237107173,5621.449688313347,19,26,0.8935536038536992,False,False
2775.548843383789,0.25513674762513905,5366.98960911549,20,27,0.9318845376294367,False,False
2859.278766155243,0.22901420394579575,5562.064833532141,25,23,0.8398059468965584,False,False
2941.8667392730713,0.2057558921310637,5874.375947722339,26,23,0.896073586849969,False,False
3016.0506801605225,0.1828147877587213,5576.587273527444,27,25,0.9152603097993276,False,False
3101.7242634296417,0.16220813824070823,5274.256683500871,20,24,0.9506914256991406,False,False
3184.4249324798584,0.13840992033481603,5492.555586442318,21,25,0.9482347946365595,False,False
3274.587017774582,0.11543751286135784,5336.740715114673,24,27,0.911627451150891,False,False
3357.9458804130554,0.09039248923460641,5874.224090393244,23,27,0.983836027626969,False,False
3444.9870429039,0.06723724901676176,5372.251179183864,21,27,0.9729687821079805,False,False
3489.804127216339,0.04305914812617828,5774.802449697416,22,27,0.9579359603345412,False,False
3581.634438753128,0.03060995863543614,5333.945256987371,23,27,0.9790661241299907,False,False
3612.552566766739,0.005101539227697627,5494.508479181478,23,27,0.9977412079657471,False,False
