17.511818408966064,0.9973749530315399,4.703960874531398,8,5,0,False,True
27.636398315429688,0.9951356011629104,4.430257379952058,5,18,0.7605340489272869,True,True
36.304142236709595,0.9923232185178333,4.394729076811077,17,20,1,True,True
48.12275266647339,0.9899155119392606,4.476300433790245,20,5,0.29554920947603924,False,True
62.50079607963562,0.9866325638029311,4.600930314692666,5,15,1,False,True
75.68716382980347,0.9826386625899209,4.356434796773458,10,12,0.5947388604313957,True,True
84.3198573589325,0.9789757842487758,4.476866402901881,5,20,0,False,True
89.38015079498291,0.9765778125656975,4.617213407097364,15,6,0.4095729293541666,False,True
95.3995943069458,0.9751721770233578,4.62595372583308,5,5,0.8623439099862843,False,True
101.41434836387634,0.9735001089175542,4.505450373576044,20,20,1,False,True
108.35601663589478,0.9718293430407842,4.516398086682689,7,7,0.9149824438215065,False,True
114.50047159194946,0.9699011029799779,4.426031040329336,18,6,0.8203157563959935,False,True
120.56491875648499,0.9681943086783091,4.4776398374789155,14,5,0.5251490779512336,False,True
127.31714987754822,0.966509740948677,4.4963902128581115,20,18,0.18713399111548495,False,False
133.29211854934692,0.964634120133188,4.445948600148308,20,11,0.2967988096841881,False,True
139.2984209060669,0.9629744078053368,4.37860968402236,10,20,0.22829474222835183,False,True
145.64356756210327,0.961305990682708,4.5162084230510064,13,5,0.8627146033076065,False,True
152.84638929367065,0.9595434473620521,4.37403729837128,20,7,0.348587099312222,False,True
160.24564123153687,0.9575426656007767,4.519245061130615,18,5,0.6019012385219518,False,True
167.55096530914307,0.955487317972713,4.420017978500944,19,12,0,False,True
174.13578343391418,0.9534578206804064,4.673133933672869,5,9,0.7451576501754269,False,True
181.66292881965637,0.9516289458009932,4.535030411198523,20,5,1,False,True
188.2873649597168,0.9495380708244112,4.414410717535133,18,10,0.326812944851677,False,True
194.72398138046265,0.9476979431178835,4.443000841138181,7,20,0.18795218517834045,False,True
200.46434831619263,0.9459100017944971,4.805516314004273,5,10,0,False,True
207.48595333099365,0.9443154540989134,4.474754234034127,11,5,0.3821547459668898,False,True
213.167973279953,0.9423650094535616,5.092322418205921,5,9,0.5180510122282702,False,False
220.4031023979187,0.9407866691880756,4.291282552267698,20,16,0.23597115881079045,True,True
226.27740478515625,0.9387769128216638,4.5243269984116,9,5,0.28438519206333707,False,True
232.05890417099,0.937145161430041,4.672324604697586,5,6,0,False,True
237.56734538078308,0.9355391883850097,4.457731466444263,10,13,0.04632262834280232,False,True
243.19329619407654,0.9340090672837363,4.524557848718565,5,20,0,False,True
248.51213765144348,0.9324463019768396,4.404593804452987,20,14,0.9032619598064432,False,True
255.2381420135498,0.9309688458840052,4.570983963640808,14,5,1,False,False
262.0365324020386,0.9291005112727483,4.475811700975603,14,10,0.5781716965280139,False,True
