190.97972559928894,0.9695048516988755,677111532198264.6,32,130,0.11739237204760966,False,False
245.472722530365,0.9469500687387254,684414027360917.4,32,32,1,False,False
467.38244819641113,0.9362387467092937,675531114414235.1,100,68,0.8108230965705048,True,True
806.3558125495911,0.8701715389887492,674840635420755.2,129,130,0.24369642984382944,True,True
1031.783771276474,0.7760122708479563,677964720702834.8,130,35,0.5670677553155767,False,False
1278.728852033615,0.7133933889203601,678543086116651.2,130,67,0,False,False
1536.0616655349731,0.6447975353399913,675754837801704.4,130,63,0.7958435481356682,False,False
1785.9086191654205,0.5733161976602342,676666088503124.0,82,91,0.645012456839784,False,False
2121.0797152519226,0.5039142677519057,674994464920326.2,130,100,0.15904913915114172,False,False
2430.671971321106,0.4108111847109265,676656446131103.0,123,95,0.025486923933076222,False,False
2747.9766047000885,0.32481333606772955,675603880052506.2,130,113,0.2841050592170439,False,False
3049.9494926929474,0.23667315873834827,674826684773514.4,130,101,0.2464199966221046,True,True
3347.5593824386597,0.15279180460506014,674637273987378.8,127,109,0.15413346820166185,True,True
3620.3556065559387,0.07012239085303418,674945057109719.8,130,103,0.11703414240143069,False,False
718.5877964496613,0.9083625828557544,3768173046600.8555,40,101,1,False,False
1097.594470024109,0.8003922713465161,3494968207673.3975,162,40,0,True,True
1423.972272157669,0.6951126433081097,3423512209185.1934,99,66,0.0810123827716983,True,True
1675.0315277576447,0.6044521413246791,3718768730194.1514,49,61,0.6333281660486647,False,False
2067.1435582637787,0.5347134584850735,3725841466476.9326,118,40,0.5321626279343308,False,False
2376.757591485977,0.4257932183477614,3659197371855.4336,146,40,0,False,False
2667.7362189292908,0.33978955288728074,3995465170480.8164,117,40,0,False,False
3031.992670059204,0.25896215650770404,3452136830361.7266,117,46,0,False,False
3358.165141582489,0.15777980724970497,3709839945129.1533,87,43,0.22468769800744565,False,False
3676.3803639411926,0.06717634439468378,3895383447749.1953,91,56,0.11733676314660432,False,False
